7.589524611830711365e-04
3.135372244287282228e-04
5.351206064224243164e-01
8.990572690963745117e-01
8.076528902165591717e-04
8.138469420373439789e-04
1.945434212684631348e-01
9.874213933944702148e-01
4.527518525719642639e-03
8.099281191825866699e-01
9.776423685252666473e-04
4.722566604614257812e-01
6.132173538208007812e-01
4.440436139702796936e-03
8.358413469977676868e-04
5.766109228134155273e-01
9.871823787689208984e-01
3.170435726642608643e-01
8.004677891731262207e-01
4.153444170951843262e-01
9.937586784362792969e-01
3.905504418071359396e-04
1.172079821117222309e-03
5.093506770208477974e-04
8.942592740058898926e-01
5.902029946446418762e-02
9.886888861656188965e-01
1.900720060802996159e-03
3.901126682758331299e-01
5.708255767822265625e-01
1.038610283285379410e-02
3.711561560630798340e-01
7.238020771183073521e-04
9.858625531196594238e-01
1.872284896671772003e-02
9.842049479484558105e-01
3.889492154121398926e-01
1.613172143697738647e-02
5.667068436741828918e-02
2.163167148828506470e-01
2.194400690495967865e-02
9.792066812515258789e-01
7.888517975807189941e-01
2.026506699621677399e-03
3.774366676807403564e-01
9.930283427238464355e-01
5.149810910224914551e-01
3.519337624311447144e-03
8.431894183158874512e-01
7.023215889930725098e-01
4.904803261160850525e-02
8.109699934720993042e-02
1.644475705688819289e-04
8.103144764900207520e-01
6.416847705841064453e-01
9.186568260192871094e-01
8.078101277351379395e-01
3.174359723925590515e-02
9.418741464614868164e-01
9.240922331809997559e-01
8.509542346000671387e-01
2.746517071500420570e-03
9.710153937339782715e-01
5.846666693687438965e-01
5.188630819320678711e-01
1.502674818038940430e-01
5.479725599288940430e-01
2.884799540042877197e-01
8.754913806915283203e-01
1.043898053467273712e-03
1.015046145766973495e-03
4.723690217360854149e-04
2.001818967983126640e-03
8.094520121812820435e-02
2.280557900667190552e-01
8.000601530075073242e-01
2.392914611846208572e-03
7.303628604859113693e-03
9.097703732550144196e-04
1.216809544712305069e-02
4.197715315967798233e-04
1.219379603862762451e-01
1.048739813268184662e-02
8.713325858116149902e-01
7.309484481811523438e-02
9.496207535266876221e-02
7.729765176773071289e-01
9.627481102943420410e-01
9.740176200866699219e-01
4.973348081111907959e-01
6.835935711860656738e-01
9.428968429565429688e-01
7.825323939323425293e-01
7.940094470977783203e-01
8.268986940383911133e-01
2.929774224758148193e-01
6.669463473372161388e-04
7.342125177383422852e-01
2.115492969751358032e-01
3.505368232727050781e-01
9.248507618904113770e-01
6.401962637901306152e-01
9.753394871950149536e-02
3.118897676467895508e-01
9.810255169868469238e-01
9.544540643692016602e-01
5.643071979284286499e-02
8.418503999710083008e-01
9.114824533462524414e-01
7.892453074455261230e-01
9.518268704414367676e-01
1.749527007341384888e-01
8.572933264076709747e-03
3.742003813385963440e-02
9.731842875480651855e-01
7.267642021179199219e-01
9.982674121856689453e-01
5.215869471430778503e-02
2.161127486033365130e-04
8.355732560157775879e-01
1.316630514338612556e-03
4.889290332794189453e-01
9.632305502891540527e-01
3.016663491725921631e-01
3.603933146223425865e-04
2.952401700895279646e-04
8.112752437591552734e-01
6.491086483001708984e-01
9.450547099113464355e-01
1.464112778194248676e-03
1.294595450162887573e-01
9.468612074851989746e-01
